Name,Rating,Date,Title,Review,ProductId,,,,,,
Chantal,5.0 out of 5 stars,"Reviewed in Canada on June 15, 2021",        système de base très bien conçu et excellent service à la clientèle.  ,          système de base très bien conçu malgré qu'il n'a pas de pompe pour faire circuler l'eau.  ,4,,,,,,
Ray Bibby,5.0 out of 5 stars,"Reviewed in Canada on March 13, 2022",        Purchased as a gift  ,          Bought it for my son and girlfriend as a Christmas gift. They love it. Can't eat the amount of greens it produces.  ,4,,,,,,
Amazon Customer,1.0 out of 5 stars,"Reviewed in Canada on May 9, 2021",Stoped working after 10 days,I liked the machine but lasted 10 days. Only  the fan and pump works. I turn on either light and the fan and pump light along with the power light keeps flashing!! No lights to grow !!,5,,,,,,
Wiggy,1.0 out of 5 stars,"Reviewed in Canada on March 6, 2022",        Nothing worked. No power to the unit  ,          I was so excited to get this. Added water to the unit then the nutrients. Plugged it in. Nothing. No lights. No power light. Nothing. Tried a different outlet. Still nothing. So disappointing.So a follow up....iDOO reached out to me to make this right. Working with them on a replacement unit. The customer service rep has been kid and understanding...and prompt with responses! Nice ti see customer service still exists. Thank you iDOO  ,5,,,,,,
Pascal H.,1.0 out of 5 stars,"Reviewed in Canada on June 22, 2021",        Ça fonctionné... pour deux mois...  ,"          Simple à utiliserNous avons pu avoir de la menthe, coriandre, origan, etc. sans trop de difficulté.Le seul problème, la lampe, la fan et la pompe ont cessé de fonctionner moins de deux après l'achat.C'est dommage car ça fonctionnait bien.J'ai communiqué avec eux via Amazon et ils ne m'ont pas remboursé et ils ont décidé d'en renvoyé un deuxième.Après l'avoir remisé quelques mois, je l'ai reutilisé. Lors du branchement, Pouf! la lumière, la fan et la pompe ne fonctionnent plus.À éviter  ",5,,,,,,
chuck,1.0 out of 5 stars,"Reviewed in Canada on March 3, 2022",        My seeds don’t grow! After one mont nothing grows  ,"          Looks nice, not noisy but I planted seed in it and at the same time in different pots. The ones in the pots are one inch high, those did not grow at all!  ",5,,,,,,
Greg,1.0 out of 5 stars,"Reviewed in Canada on January 4, 2022",        The light was defective.  ,I bought this back in April of 2021 for my wife as a Christmas present.Set it all up got the plants in and filled it with water go to turn it on and the light doesn't work. Contacted the company and they stated since I didn't buy it from them I was SOL. Poor service from Idoo.,5,,,,,,
Hweiching,1.0 out of 5 stars,"Reviewed in Canada on December 27, 2021","        seedlings died, Do not recommend  ","Do not buy, not worth the money.I grew 6 lettuce, They seemed all right in the beginning 4 days aftet germination. But half of the seedlings died the 5th day. Really disappointing. I Do not recommend it.",5,,,,,,
Hweiching,1.0 out of 5 stars,"Reviewed in Canada on January 13, 2022",        Failed after two days  ,"          The product failed after a couple of days. However, plant growth had started. The manufacturer has agreed to send us a new light bar. Time will tell if it’s any better.  ",5,,,,,,
Jackel,1.0 out of 5 stars,"Reviewed in Canada on January 28, 2022",        Indoor garden.  ,          Canceled it  ,5,,,,,,
Laszlo Farkas,1.0 out of 5 stars,"Reviewed in Canada on April 29, 2022",        idoo n'allume plus  ,mon idoo ne marche plus depuis janvier 2021. Très  décu. cela faisait 10 mois. Dis-moi comment le retournercourriel  anacialaine@hotmail.com,5,,,,,,
Client d'Amazon,1.0 out of 5 stars,"Reviewed in Canada on May 9, 2021","        Don't buy it, not worth it. Very cheap quality.  ","Terrible quality electronics. Even a hint of water gets in and it is game over. The design to keep the circuit board dry is really bad engineering so it will very likey get wet and fry easily. Mine lasted 4 months. The cheap circuit board fried due to dampness, which is pretty hard to avoid. After taken the unit completely apart I realized how bad the design is and how cheap the materials are overall. I wouldn't pay you $20 bucks for this way over-priced piece of crap.",5,,,,,,
Hamed Shafia,2.0 out of 5 stars,"Reviewed in Canada on June 8, 2021",        Did not work for me  ,"          I planted a bunch of vegetables. after three weeks, what I got is what you see in the picture: no significant growth, and worse is that the corks developed visible mold while the unit was in a very clean area in my sitting room! The unit seems not to deliver what it promises. I do NOT recommend it. I did not return it because my spouse had already thrown the box out, and I was not able to box and return it. I will try to plant once more. If not successful, I will through it in the garbage.  ",5,,,,,,
Paul W.,2.0 out of 5 stars,"Reviewed in Canada on March 4, 2021",        Not enough nutrients with it  ,"          Came with enough nutrients to fill the tank once, plan on buying more nutrients if you want to actually be able to grow anything at all.  ",5,,,,,,
candice,2.0 out of 5 stars,"Reviewed in Canada on January 28, 2022",        Would not reccomend  ,I have been trying for about 6 months now and no success. Everything just gets moldy or dried out and that is if they grow at all. The water pump also stops sometimes and the water molds and ruins what has startedI know ut is not my seeds or food as my other system works great. This results in a lot of waste and that is pricy. Not the cost saver I was hoping for,5,,,,,,
Alain landry,2.0 out of 5 stars,"Reviewed in Canada on October 18, 2021",        Not hydroponic get a pot and soil cheap and better  ,          It don't water it's self its not hydroponic so that is falls information on the seller part you have to hand water it cheap no good don't buy by pots cheap and way better  ,5,,,,,,
Kerry Vezeau,2.0 out of 5 stars,"Reviewed in Canada on March 8, 2022",Started using it on Jan 28/21 and the light and aerator stopped working on March 5th :(,"          Easy to put together, worked well and grew beautiful plants that will now die because the light and aerator stopped working. Very disappointing.  ",5,,,,,,
Ali,2.0 out of 5 stars,"Reviewed in Canada on July 27, 2021",        No worth it  ,          No worth it  ,5,,,,,,
Byron,2.0 out of 5 stars,"Reviewed in Canada on March 29, 2022",        problems with the fan  ,          Water pump stoped working after a month and now having  with fan  ,5,,,,,,
Byron,2.0 out of 5 stars,"Reviewed in the United Kingdom on March 9, 2022",        Baskets supplied are too short only long sponges available which don’t fit.  ,          When coming to replace the sponges the only ones available are long ones and tge baskets it came with are too short. I didn’t find this out until after the Amazon return period expired otherwise I would have returned it.  ,5,,,,,,
Amazon Customer,2.0 out of 5 stars,"Reviewed in Germany on April 9, 2021",Hat nach 2 Monaten den Geist aufgegeben,"Anfangs war ich total begeistert, alles lief, wie geplant, doch nach etwa 2 Monaten - von einem Moment auf den nächsten - verabschiedete sich das Gerät aus dem Leben und machte keinen Zucker mehr... Vom Verkäufer gab's problemlos das Geld zurück - sehr schön - und dazu die Aufforderung, das Gerät zu entsorgen. Genau nach meinem Geschmack, sehr nachhaltig, unsere Wegwerfgesellschaft...",5,,,,,,
C. Sell,2.0 out of 5 stars,"Reviewed in Germany on October 18, 2021","        Stuff grows, but the onboard computer is defective  ","The light works fine and is enough to sustain a few vegetables (currently growing various types of lettuce). However, the onboard computer keeps getting reset almost daily, meaning that the timer and settings are reset almost daily.The onboard computer is programmed to run in 16/8 hours cycles (16 hours daylight, 8 hours night). But because the computer keeps getting reset, the light is almost always on, and the settings you select (fan and light more) are also not persisted for more than a few hours.",5,,,,,,
Hopeless Consumer,3.0 out of 5 stars,"Reviewed in Canada on February 1, 2022",        Almost impossible to get replacement pods.  ,"The replacement pods come packaged in ziploc bags, with no branding. They are way too long for the Idoo and have to be trimmed to size and even then they are obviously thicker and bulge out.If they are genuine Idoo pods, then Idoo has a quality control proxlem. For a long time, it was almost impossible to find replacements and now they are available they don't fit. On top of that, the ones I bought through Prime were about $30 and it seems they sold out in no time, because now they cost $60 from a 3rd party.I have decided to keep these for now and see how they work, because there are no viable alternatives. I will update this review depending on how they perform. In the meantime, if Idoo wants to keep selling its products, I suggest they get on top of their aftermarket peripherals. If people can't get replacement grow pods easily, what is the point of owning one? This is how a company loses reputation and business.The machine itself works well, but if there are no pods for it then it's not worth your money.",5,,,,,,
Doug Black,3.0 out of 5 stars,"Reviewed in Canada on September 21, 2021",        Hydriponics competing with Aero Garden  ,"I have filled the device with spinach seeds, all the spaces and so far nothing has sprouted.  yet I did the same with my aero garden and planted 3 seeds and one has sprouted.  Aero garden shows better odds.",5,,,,,,
Imbeault,3.0 out of 5 stars,"Reviewed in Canada on February 18, 2022",        Bien mais bruyant  ,"          Sommes toutes, c’est un bon produit. Par contre, ce n’est pas vrai que ce n’est pas bruyant. Quand la fan est en fonction, je ne le mètrerais ni dans ma chambre, ni dans le salon.  ",5,,,,,,
Libe99,3.0 out of 5 stars,"Reviewed in Canada on March 5, 2021","        Easier to assemble than AeroGarden but the material is a average quality,  ",          I like that it’s easy to assemble but am concerned about leakage of foreign substances into the water because the product is made of plastic  ,5,,,,,,
Clement Serje,3.0 out of 5 stars,"Reviewed in Canada on November 2, 2021",        Very noisy  ,"          Nice construction, easy tu use and nice looks, good quality . But the fan is really noisy!!  No way this can be in a bedroom or in a office.  ",5,,,,,,
Natashaxberube,3.0 out of 5 stars,"Reviewed in Canada on March 1, 2021","        Can't buy nutrients, pods or plastic holders  ","          The product in itself is really good, I grew hot peppers in it (jalapeño, ghost peppers, habaneros, cayenne) and then herbs. It works great. The thing is, you can't buy replacement pods or pods holders or any thing you need to keep using it ! At least in Canada. Looked up amazon.com, not available either ! Looked up their website, they don't deliver to Canada! That's just garbage, I cant use it anymore because I can't buy the stuff needed to make it work. For that reason, I don't recommend it, don't buy it if you are from Canada at least...  ",5,,,,,,
Amazon Customer,3.0 out of 5 stars,"Reviewed in Canada on March 29, 2022",        Water reservoir has limited capacity  ,"If you plant anything but herbs, the need in water will increase drastically. For example peas/beans, before even producing, will consume up to 50% of the water in 2 days emptying the water compartment. So if you leave your home for a week or two the plants will dry out.",5,,,,,,
Fridel,3.0 out of 5 stars,"Reviewed in Germany on January 2, 2021",      Verarbeitung überzeugt mich nicht    ,"Es handelt sich eigentlich um ein cooles hydroponisches System mit Umluft und Wasserpumpe - zwei große Pluspunkte für den Anbau & Ertrag. Außerdem setzt dieser Hersteller nicht darauf, teure Samen zu verkaufen, sondern macht es ganz einfach, sein eigenes Saatgut zu verwenden: Im Set sind bereits einige Anzuchtschwämmchen & Pflanzenfutter dabei, sodass man wirklich nur Samen bräuchte und loslegen könnte. Dennoch habe ich das System unbenutzt zurück geschickt. Für mich waren vor allem diese negativen Punkte ausschlaggebend:- Das Wasserbecken und die Pumpe sollen laut Anleitung alle 1-2 Wochen gereinigt werden. Das scheint mir aber sehr umständlich zu sein, weil sich das LED-Panel nur schwierig wieder ab machen lässt, aber natürlich trocken bleiben muss. Ich habe es gar nicht erst versucht, stelle mir die Reinigung aber sehr umständlich vor. Schade, dass man das LED-Panel nicht einfacher abnehmen kann.- Der Lüfter ist lauter als erwartet. Die Wasserpumpe hört man kaum, der Lüfter kann aber nicht mit ultraleisen Lüftern mithalten, wie man sie aus dem PC-Bereich kennt. Schade, dass hier gespart wurde. Für das Wohnzimmer ist mir das leider zu laut. Das ist natürlich subjektiv, aber mich würde es auf Dauer nerven.- Der Wassertank wird nur durch einen kleinen Gummistopfen verschlossen, der in das Auslass-Loch gedrückt wird. Mir kommt das sehr labil vor, denn immerhin hält dieser mini Gummistopfen 4 Liter Wasser zurück. Vielleicht bin ich da auch übervorsichtig, aber da hätte ich mir eine stabilere Lösung (z.B. Verschluss mit Gewinde) gewünscht.",5,,,,,,
Sy,3.0 out of 5 stars,"Reviewed in Germany on June 27, 2021",      Gute Idee aber nicht ganz ausgereift und dafür zu teuer.    ,"        Pro:Gute Wachstumslampen Einfach überall unterzubringen Sieht gut aus.Contra:Die Pflänzchen aus heil aus den Schwämmen zu pikieren ist schwierig. Alternativ hat man den ganzen Schwamm ewig im Topf/Beet Auf den Schwämmchen bildet sich gerne Schimmel bzw. Algen Das Ganze ist nicht so pflegefrei wie erwartet. Die Pflanzen einfach zwei Wochen alleine lassen geht nicht wirklich. Wenn der vermeintliche 4-Liter-Tank auch nur auf 3,5 Litern steht, fallen die ersten Schwämme trocken, weil der “Strudel“ der Pumpe sie nicht mehr erreicht. Defacto also nur ein halber Liter Wasserreserve, für Pflanzen deren Wurzeln noch nicht bis in den Tank gewachsen sind.",5,,,,,,
Sy,3.0 out of 5 stars,"Reviewed in Germany on January 26, 2022",      Mehr eine Spielerei    ,"Da ich mich mit in letzter Zeit mehr mit Hydroponik beschäftigt habe, habe ich mir diesen Smart Garden zugelegt.So wirklich hat mich das Produkt nun nach etwa 3 Monaten Nutzung nicht überzeugt. Ich konnte zwar frische Kräuter (insbesondere Basilikum und Petersilie) erfolgreich anbauen, jedoch ist der Ventilator deutlich im Raum wahrnehmbar. Auch eine Reinigung gestaltet sich als eher schwierig. Alles in allem finde ich den Preis für das Gesamtpaket zu hoch.",5,,,,,,
JDHD,4.0 out of 5 stars,"Reviewed in Canada on June 5, 2021",        This thing is a cilantro “ machine”  ,I’ve got the 12 pod unit. Used my own seeds ( none are included) and Aerogarden nutrient. I have a few Aerogardens and people say growing cilantro is not so easy. This IDOO I’ve been cutting cilantro now every few days for months and it just keeps growing. It’s awesome for cilantro. I had to level the unit ( my table problem not the unit ). 9 of 12 pods sprouted. Cable management is non existent but I used a plastic cable tube to deal with the cables. Going to try watercress next my guess is that should be good too due to how this IDOO operates. Purchase worth it so far just with the cilantro I’ve grown !,5,,,,,,
JDHD,4.0 out of 5 stars,"Reviewed in Canada on February 7, 2022","        Good product, grow easily.  ","          It is a good product, it works, easy to use, no green thumb required, but I think they went a bit strong on the images with a little forest there. It grows fast, but won't have enough space to grow as much as they show it.  ",5,,,,,,
Daniel Laplante,4.0 out of 5 stars,"Reviewed in Canada on February 13, 2022",        Some what different from some others on the market.  ,          I love this Herb Garden Kit and Hydroponics growing system. It was very easy to be assembled.I started using only a few days ago but I am sure it will function very well.My only disappointment was that seeds were not included. I had to purchase my own seeds.  ,5,,,,,,
Harry,4.0 out of 5 stars,"Reviewed in Canada on August 12, 2021",        Works great  ,"          Upon purchase I contacted the seller to find out if the Aerogarden pods would work.  I purchased them, but the length of the pods are deeper and did not fit.  ",5,,,,,,
Donna Graham,4.0 out of 5 stars,"Reviewed in Canada on December 6, 2021",        Appears to be a good product  ,          Received fast. Easy to setup. Just planted herbs so cannot make a statement as yet. However assume all will go well if instructions followed.  ,5,,,,,,
Jackie,4.0 out of 5 stars,"Reviewed in Canada on March 14, 2022",        It works  ,"          Very simple setup, comes with everything you need.  The buttons can be a little tricky, but there is a card to tell you the timings and sequences of the fan and lights.  ",5,,,,,,
Chad,4.0 out of 5 stars,"Reviewed in Canada on February 16, 2021","        The quality of this product is real (I never wrote review before and I’m Canadian, sorry)  ",First seeds into plant about 4 days with 4L of water and 20mL of foodplant. Seems to work nicely,5,,,,,,
Amazon Customer,4.0 out of 5 stars,"Reviewed in Canada on December 11, 2021",        Jardin intérieur  ,"          En cours de production, hâte de voir si mes petits plants reviendront grands  ",5,,,,,,
Sylvie,4.0 out of 5 stars,"Reviewed in Canada on June 17, 2021",        Des herbes sont arrêt  ,"          Facile à utiliser, et nous avons beaucoup de fines herbes.  ",5,,,,,,
Amazon Customer,4.0 out of 5 stars,"Reviewed in Canada on December 14, 2020",        Pas énorme  ,          Jardin intérieur  ,5,,,,,,
EJ,5.0 out of 5 stars,"Reviewed in Canada on August 19, 2021","        Easy to set up, clear Instructions, Pics with update  "," Aug 14 - I just recently received my 12 pod iDOO hyrdroponics package.  It’s first go at trying this type of indoor growing.  The box it came in was well insulated that nothing was damaged during the transport. I found putting it together was pretty simple and instructions were easy to follow.  I’ve read some other reviews where dome folks found it noisy, but I didn’t think so.  It’s no different from the humming of my fridge and since it’s sitting in my kitchen counter, they can make music together in concert.  It doesn’t bother me at all.  It sounded quiet to me considering there’s a small motor inside so water isn’t stagnant.  To test it out, i used the back row for dwarf plants (ie: okra, cherry tomato, mini bell pepper, thai chili peppers), middle row for leafy greens that might potentially fit the limited width (ie: Tatsoi, Toy Choi, Choy Sum, 4 season Indoor lettuce), and the front row for select herbs I might wish to have fresh over the fall/winter season (ie: Parsley, Rosemary, Tarragon, Sweet Basil).  This is so I can test different kinds and find out what works best.  Planted them all on Aug 14, and I’m already seeing roots or sprouts on majority of them.  Posted a pic & video. So far I know it works, and any seeds that don’t sprout might be due to the seed itself. The seeds I used are my own.  I did select specific ones that will not grow too tall.  I considered how high the lights can be extended when I made my choices as i wanted to fill all 12 pods.  So far so good.  I will provide another update as my test progresses.  At this time, I’m happy with this purchase.Aug 31 - so far performing as per advertised. Grow lights, fan and pump working as intended and turning on and off as per the “vegetable” cycle with no added action on my part.  All my seeds have sprouted, although I did replace one that was in mid-sprout with another seed due to plant preference. Some of the leafy greens are growing pretty fast compared to my pepper and tomat",5,,,,,,
EJ,5.0 out of 5 stars,"Reviewed in Canada on May 27, 2021",        Worth the investment !!!  Excellent !!!  ,"Love  it !!!  Love it so much I bought a second 20 pod one !!  Easy to put together, seems sturdy,  fan and pump are quiet u don’t even hear them running .  Was eating lettuce in like 3 weeks .I put my plants that go in the green house near it til there ready.Had the more expensive BRAND and I gave it away when I used this",5,,,,,,
Bo walsh,5.0 out of 5 stars,"Reviewed in Canada on November 8, 2021",        It actually works!  ,I got this 5 days ago and planted the same day. After 5 days I already have some sprouting. I am pleasantly surprised and I look forward to see how it continues to grow. Very easy to set up and plant. I found it easy following the instructions. Just make sure the water tank is full to the 4L mark. Otherwise the pods won’t get saturated with water and plant food. I love the automatic timer and it is pretty quiet.,5,,,,,,
Bo walsh,5.0 out of 5 stars,"Reviewed in Canada on December 21, 2021",        Perfect  ,          This model cleared up all the issues the smaller unit had. The most important is the electronics are above the water this time. The controls are also improved on this model as you can now turn on or off the fan without affecting the pump cycle. A bonus was the live herbs at our supermarket fit right in the unit so I knock off four weeks getting herbs started.  ,5,,,,,,
Celina,5.0 out of 5 stars,"Reviewed in Canada on January 5, 2022",        LOVE! Finally convinced myself to buy it...  ,"          Super straight forward! Even though I haven't grown anything just yet I have faith it'll work. Living in an apartment without a license makes getting fresh veggies, fruits, and herbs slightly difficult.. so this is going to make my life so much easier. It's lighter than I expected (it's just plastic) but it's good quality. Assembly was so easy that I thought I was doing something wrong lol. The light and pump timer work well- that was the biggest thing I was unsure about. I wish they had pre-seeded pods available but it isn't hard to purchase your own seeds and plant them in the sponges. Very happy with this and can't wait to grow things!  ",5,,,,,,
Celina,5.0 out of 5 stars,"Reviewed in Canada on January 31, 2022",        Impressed so far  ,Put together in 5 minutes.Hide a few seeds (herbs) in each pod and voilà.A few days after we started to see germination in action.Really easy to operate. Light is operated with a timer for optimal light ratio.Watch water level and add water with nutrients. Nothing more to do excepting looking at the pods each day. Really fun.I will need to transfer plants in soil and bigger pots in a few days …,5,,,,,,
TC,5.0 out of 5 stars,"Reviewed in Canada on February 16, 2022",        Unbelievable Results Super Easy To Use  ,"The media could not be loaded.                                                                                   This is my first indoor garden and am I impressed. I received and set this item up on Jan 21,2022, the image you see on Feb 14, 2022. The lettuce I have already been harvesting and eating, all the plants are from seeds, just amazing watching them grow so fast. You do get a little bit of that reddish growth on the peat pods but there are numerous videos using tinfoil or anything to block the light to help with that, I'm not concerned doesn't affect anything. The root structure is so impressive have to show the lettuce roots  after 2 weeks. This would be great for all ages, it's super fun growing your own food,  and healthier no doubt. It fits easily on the counter and only requires a bit of water each day, nothing really, its very efficient.",5,,,,,,
Claire,5.0 out of 5 stars,"Reviewed in Canada on December 30, 2021",Set up light so its off during the 8 hours you sleep.,I planted seeds 2 days ago and they have sprouts.  Good to get a head start on the June garden outside or grow all year round.  Haven't used hydroponic grower before so we will see how it goes.  Usually seed all my garden vegetables inside and then transplant in June outside in raised garden beds and greenhouse.  Nice addition to my green thumb.  Happy New Year all!,5,,,,,,
Martin Brousseau,5.0 out of 5 stars,"Reviewed in Canada on March 7, 2022",        Works great.  ,          The unit arrived very well packaged. The instructions were clear and concise. Assembly was a breeze. I have had zero problems with the unit and am pleased with the results of my plant growth.  ,5,,,,,,
SubaruTrekkie,5.0 out of 5 stars,"Reviewed in Canada on January 29, 2022",        Availability of supplies?  ,          So far the seeds have sprouted and things are progressing very well. There does seem to be a bit of difficulty in finding sponges and nutrients specific for this branded product  ,5,,,,,,
